,Unnamed: 0,BUSINESS ACCT#,DBA NAME,OWNERSHIP TYPE,ACTIVITY DESC,lon,lat
37826,37826,1974003036,W W GRAINGER INC,CORP,WHOLESALE,-117.15042,32.830883
37827,37827,2015048607,W.E. O'NEIL CONSTRUCTION CO. OF CALIFORNIA,SOLE,"building, developing & general contracting",-118.39626000000001,33.929337
37828,37828,1999000752,W2 DESIGNS,SOLE,RETAILERS,-117.25201000000001,32.72779
37829,37829,2014036560,WA DINING OKAN,CORP,limited-service eating places,-117.152695,32.812915999999994
37830,37830,2005013196,WAAMO CAB,SOLE,TRANSPORTATION,-117.10091000000001,32.747944
37831,37831,2016002772,WABA GRILL SAN DIEGO MIRA MESA,CORP,limited-service eating places,-117.17318999999999,32.907234
37832,37832,2004001089,WACHOVIA MORTGAGE FSB,CORP,FINANCE SERVICES,-117.18404,32.9021
37833,37833,1998011587,WACHOVIA MORTGAGE FSB,CORP,FINANCE SERVICES,-117.18539399999999,32.852528
37834,37834,2009012353,WAFA  K  QASSAR,SOLE,PROPERTY SERVICES,-117.04838600000001,32.806315999999995
37835,37835,2008007270,WAGENKNECHT IP LAW GROUP PC,SCORP,LEGAL,-117.06783999999999,32.987423
37836,37836,2015019786,WAGNER DIE SUPPLY INC,SOLE,WHOLESALE,-116.93395,32.555252
37837,37837,2017019591,WAGS & RUFFS,SOLE,PET SERVICES,-117.18798999999999,32.742077
37838,37838,1991006343,WAHAB A SAMADY,SOLE,all other transit & ground passenger trans,-117.1232,32.923138
37839,37839,2016014139,WAHOO'S FISH TACO,CORP,FOOD SERVICES,-117.22176999999999,32.7544
37840,37840,2016016545,WAILUA SHAVE ICE SAN DIEGO,SOLE,FOOD SERVICES,-117.24888999999999,32.745514
37841,37841,2015018406,WAIS LANDSCAPE DESIGN,SOLE,other personal services,-117.32878999999998,33.1911
37843,37843,2009021918,WAKELAND HOUSING AND DEVELOPMENT CORPORATION,NO/PRF,NON-PROFIT,-117.16739,32.71812
37844,37844,2012012680,WAKO AUTOMATION USA INC,CORP,business support services,-117.2061,32.898884
37845,37845,2014031020,WALDORF ESSENTIALS,H-W,consulting services,-117.24943,32.743266999999996
37846,37846,2007004227,WALDOS DBA FORTE OF SAN DIEGO,SOLE,janitorial services,-117.08008000000001,32.704052000000004
37847,37847,2006011567,WALEED AL-OBOUDI NEURO-IFRAH TRAINING,SOLE,offices of pt/ot/speech therapy & audiology,-117.167336,32.825485
37848,37848,2003005888,WALGREENS #06094,CORP,RETAILERS,-117.20624,32.749714000000004
37849,37849,2005000477,WALGREENS #07176,CORP,RETAILERS,-117.00741000000001,32.802845
37850,37850,2013054115,WALGREENS #15388,CORP,RETAILERS,-117.166725,32.74859
37851,37851,2005014499,WALIA CAB,SOLE,TRANSPORTATION,-117.04813999999999,32.720397999999996
37852,37852,1996013047,WALKABOUT INTERNATIONAL,NO/PRF,NON-PROFIT,-117.21467,32.7389
37853,37853,2006003757,WALKER CONSTRUCTION SERVICES INC,CORP,CONSTRUCTION,-117.09353999999999,33.026066
37854,37854,2005003069,WALKER FAMILY POOL SVR,H-W,other services to buildings & dwellings,-117.02655,32.73106
37855,37855,1992007227,WALKER INTERIORS INC,CORP,RETAILERS,-117.23108,32.721016
37856,37856,2000011357,WALKER MEDICAL MANAGEMENT,CORP,SCIENCE,-117.14685,32.890278
37857,37857,1984012115,WALKER VISION INTERARTS,PARTNR,SCIENCE,-117.20716000000002,32.849762
37858,37858,2018018051,WALKER WINDOWS LLC,LLC,CONSTRUCTION,-117.88508,33.79388
37859,37859,2017014375,WALKIN' DOGGIES,SOLE,other personal services,-117.19128,32.745712
37860,37860,1985006144,WALL DESIGNS,SOLE,janitorial services,-116.8942,33.024414
37861,37861,2017014275,WALL DIMENSIONS INC,SCORP,CONSTRUCTION,-117.08731,33.493168
37862,37862,1994005870,WALL SURFACE DESIGNS,SOLE,CONSTRUCTION,-117.09147,32.741516
37863,37863,2017018106,WALL TO WALL BUILDERS,SCORP,CONSTRUCTION,-117.15848500000001,33.607605
37864,37864,2019001187,WALL TO WALL PAINTING,SOLE,other services to buildings & dwellings,-117.09331,32.753628000000006
37865,37865,2009020868,WALLACE E BERNARD,SOLE,REPAIR SERVICES,-117.16006000000002,32.72825
37866,37866,1986012955,WALLACE ROBERTS AND TODD INC,CORP,"architectural, engineering & related services",-122.406075,37.779762
37867,37867,2006007432,WALLACH AND GOLDMAN SQUARE INC,CORP,RETAILERS,-117.19601000000002,32.75339
37868,37868,2016012149,WALLATEES LLC,LLC,all other personal services,-117.20024,32.956398
37869,37869,2006003437,WALLCOVERING INSTALLATIONS AND REMOVAL BY ROSEMARY,SOLE,other services to buildings & dwellings,-117.14493600000002,32.743977
37870,37870,2014018119,WALLCUR LLC,LLC,WHOLESALE,-117.14081000000002,32.894527000000004
37871,37871,2007017497,WALLET KEY INC,CORP,PROPERTY SERVICES,-117.20997,32.946274
37872,37872,2019007645,WALLIS M DRUMMOND,SOLE,consulting services,-117.15195,32.77645
37873,37873,1985011695,WALLRICH CONSTRUCTION & MAINTENANCE,CORP,"building, developing & general contracting",-117.21978999999999,32.739548
37874,37874,2018018672,WALLY'S ROAD SERVICE,H-W,TRANSPORTATION,-117.01088,32.56881
37875,37875,2015039722,WALLYPARK,LLC,TRANSPORTATION,-117.17665,32.73676
37876,37876,2004007096,WALMART #5338,CORP,RETAILERS,-117.1638,32.829409999999996
37877,37877,2009030230,WALNUT AVENUE DENTISTRY,CORP,offices of dentists,-117.16205,32.741455
37878,37878,2006012050,WALPOLE MAGNETIC IMAGING AND RESEARCH,SOLE,HEALTH SERVICES,-116.99428,32.71525
37879,37879,1991010200,WALSH ENGINEERS INC,CORP,engineering services,-117.121925,32.823868
37880,37880,1991007329,WALSH FINANCIAL SERVICES,SOLE,PROPERTY SERVICES,-117.22883600000002,32.827034000000005
37881,37881,1998008269,WALSH PROPERTY GROUP,CORP,PROPERTY SERVICES,-117.13968999999999,32.717896
37882,37882,1974000160,WALTER ANDERSEN'S ENTERPRISE INC,CORP,RETAILERS,-117.19831,32.746353000000006
37883,37883,1996009368,WALTER D ANDRADA - DDS,SOLE,offices of dentists,-117.125114,32.964058
37885,37885,1974000991,WALTER E FIEDLER INC,CORP,CONSTRUCTION,-117.202805,32.77152
37886,37886,2007027958,WALTER FLICKER CONSULTING,SOLE,consulting services,-117.12483,32.933018
37887,37887,2019001999,WALTER HANDYMAN,SOLE,other services to buildings & dwellings,-117.02781,32.793816
37888,37888,2016019602,WALTER J MUELLER,SOLE,PROPERTY SERVICES,-117.074455,33.0078
37890,37890,2003023373,WALTER K NAHM,SCORP,offices of physicians,-117.1576,32.79146
37891,37891,2000010269,WALTER N COFFMAN INC,CORP,CONSTRUCTION,-117.08166499999999,32.7086
37892,37892,2006015484,WALTER N COFFMAN INC,CORP,administrative & support services,-117.08285,32.708607
37893,37893,2018005537,WALTER R SANCHEZ & HERSHEY S HEBRONSANCHEZ,SOLE,information,-117.14878,32.757668
37894,37894,1983015830,WALTER R THOMAS OD,SOLE,offices of optometrists,-117.15783,32.77063
37895,37895,2009014602,WALTER REDONDO FINE ART,H-W,ART AND PHOTOGRAPHY,-116.9763,32.748695
37896,37896,1998012784,WALTER STUART GRAPHICS,SOLE,SCIENCE,-117.20873,32.85288
37897,37897,1990002525,WALTER W STRAUSER MD INC,CORP,offices of physicians,-117.15364,32.801483000000005
37898,37898,1993008190,WALTERS HOME MANAGEMENT CO.,CORP,PROPERTY SERVICES,-117.0774,33.014004
37899,37899,1974012411,WALTERS MANAGEMENT COMPANY,CORP,PROPERTY SERVICES,-117.12302,32.832764000000005
37900,37900,2008030362,WALTERS WHOLESALE ELECTRIC,CORP,WHOLESALE,-117.1133,32.898933
37901,37901,2017014370,WALTON ACCOUNTING,SCORP,FINANCE SERVICES,-117.2271,32.73303
37902,37902,2017014479,WALTON ENVIRONMENTAL & AUTOMATION SERVICES,SCORP,environmental consulting services,-117.2271,32.73303
37903,37903,2012008572,WALTON LAW A PROFESSIONAL CORPORATION,CORP,LEGAL,-117.2406,32.947098
37904,37904,2016001605,WALZ ENTERPRISES LLC,LLC,AUTOMOTIVE,-117.1569,32.8843
37905,37905,2015049914,WAMI IMAGE MARKETING,SOLE,SCIENCE,-117.14200600000001,32.706345
37906,37906,2018020657,WAMPACH CONSULTING,SOLE,consulting services,-117.1824,32.850113
37907,37907,2013066785,WANDA A MEDINA,SOLE,janitorial services,-117.11541000000001,32.765873
37908,37908,2010000748,WANDA M HOLMES DELOPST EA,SOLE,FINANCE SERVICES,-117.16681000000001,32.76061
37909,37909,2004001777,"WANDA'S CRITTERS, ETC",SOLE,electronic shopping & mail-order houses,-117.13299599999999,32.91176
37910,37910,2014014475,WANG ACUPUNCTURE CHINESE MEDICINE,H-W,HEALTH SERVICES,-117.16061,32.834686
37911,37911,1998011029,WANKE INDUSTRIAL COMMERICIAL RESIDENTIAL INC/ WICR,CORP,CONSTRUCTION,-117.12456999999999,32.837685
37912,37912,2005001903,WAPLES COURT LLC,LLC,PROPERTY SERVICES,-117.2096,32.939842
37913,37913,2015040222,WARBY PARKER,CORP,RETAILERS,-117.20863999999999,32.873875
37914,37914,2017009070,WARD BREWING SOLUTIONS,LLC,COMPUTERS,-117.13455,32.965022999999995
37915,37915,2010003304,WARD CONSULTING LLC,LLC,SCIENCE,-117.15857,32.986374
37916,37916,2005009409,WARD TRANSPORTATION,SOLE,TRANSPORTATION,-116.84586000000002,33.30856
37917,37917,1993001988,WARDELL BUILDERS INC,CORP,"building, developing & general contracting",-117.25848400000001,32.987984000000004
37918,37918,2015004360,WARDHER CAB,SOLE,TRANSPORTATION,-117.10451499999999,32.745403
37919,37919,2009030161,WARDROBE FAMILY FITNESS,PARTNR,FITNESS SERVICES,-117.094925,32.56595
37920,37920,2014002235,WAREHOUSE EQUIPMENT ERECTORS,CORP,CONSTRUCTION,-117.99238000000001,34.010727
37921,37921,2014000432,WAREHOUSE SOLUTIONS,CORP,CONSTRUCTION,-116.9468,32.909775
37922,37922,2016008823,WAREHOUSE SYSTEMS INSTALLATIONS LLC,LLC,CONSTRUCTION,-117.02596000000001,32.78492
37923,37923,2017018660,WARFIGHTER ACADEMY LLC,LLC,SCIENCE,-117.13383999999999,32.75116
37924,37924,2018005488,WARIN TOPUNJASUB,SOLE,other direct selling establishments,-117.11423,32.94085
37925,37925,2015045206,WARING MASSAGE SPA,CORP,MASSAGE,-117.081604,32.791805
37926,37926,1992007341,WARMAN DESIGN,SOLE,SCIENCE,-117.13428,32.800594
37927,37927,2005011957,WARMWIND HEALING  &  ELIZABETH YAGER          ,SOLE,MASSAGE,-117.00245,32.62173
37928,37928,1998012681,WARNER DIAGNOSTIC SERVICES,CORP,office administrative services,-117.17493,32.74338
37929,37929,2005012544,WARP IV TECHNOLOGIES INC,CORP,COMPUTERS,-117.19536599999999,32.89089
37930,37930,2016014554,WARRANTY LOGISTICS LLC,LLC,REPAIR SERVICES,-117.05212399999999,32.743324
37931,37931,2016014553,WARRANTY LOGISTICS LLC,LLC,REPAIR SERVICES,-117.12936,32.779617
37932,37932,2016021296,WARRANTY PLUMBING,SOLE,CONSTRUCTION,-117.07561000000001,33.109997
37933,37933,2004008755,WARREN & WELCH CO,SOLE,FINANCE SERVICES,-117.25001999999999,32.762
37934,37934,1995008734,WARREN B TREISMAN A LAW CORPORATION,CORP,LEGAL,-117.04068000000001,32.80442
37935,37935,2016009352,WARREN DISTRIBUTING INC,CORP,AUTOMOTIVE,-117.09656499999998,32.782963
37936,37936,2003020909,WARREN ELECTRIC,SOLE,CONSTRUCTION,-117.07333,32.714207
37937,37937,1992007295,WARREN ENGINEERING,CORP,management consulting services,-117.19023,32.807404
37938,37938,1974008377,WARREN-WALKER SCHOOL INC,CORP,EDUCATION,-117.251625,32.734287
37939,37939,2005011788,WARRENS CARPET CLEANING,CORP,CLEANING SERVICES,-117.15983,32.82716
37940,37940,2017006013,WARRIOR WITHIN WELLNESS,SOLE,HEALTH SERVICES,-117.11129,32.76522
37941,37941,2007006177,WARSAME ABDI,SOLE,all other transit & ground passenger trans,-117.04191000000002,32.718998
37942,37942,2007028502,WARSAY CAB,SOLE,TRANSPORTATION,-117.05291000000001,32.6098
37943,37943,1979051613,WARSCHAUER INVESTMENT ASSOCIATES,SOLE,management consulting services,-117.20648999999999,32.796738
37944,37944,2017007117,WARSHAW'S PROVISIONS,H-W,RETAILERS,-117.13016,32.728764
37945,37945,2019006082,WARTSILA DEFENSE INC,CORP,REPAIR SERVICES,-117.1133,32.685444
37946,37946,2013054293,WARWICKS OF LA JOLLA,PARTNR,BOOK,-117.124435,32.685074
37947,37947,2007004672,WASH & DRY LAUNDERLAND,SOLE,CLEANING SERVICES,-117.07824,32.758007
37948,37948,1974005526,WASH MULTIFAMILY LAUNDRY SYSTEMS LLC ,LLC,CLEANING SERVICES,-117.18393999999999,32.90215
37949,37949,2015003970,WASH N GO,LLC,carwashes,-117.20772,32.748090000000005
37950,37950,2004013080,WASH NET / JD'S DETAILING,SOLE,carwashes,-117.1805,32.80138
37951,37951,1988015062,WASHING MACHINE MAN,SOLE,REPAIR SERVICES,-117.06353,32.75147
37953,37953,2005012731,WASHINGTON ENTERPRISES,SOLE,couriers,-117.223404,32.829215999999995
37954,37954,2010013121,WASHINGTON IRON WORKS,CORP,CONSTRUCTION,-118.27851000000001,33.867752
37955,37955,2018000772,WASHINGTON LAWN EQUIPMENT,PARTNR,REPAIR SERVICES,-117.180725,32.740173
37956,37956,1989004443,WASHINGTON MOBIL,CORP,gasoline stations,-117.181404,32.743126000000004
37957,37957,2003017276,WASHINGTON TECHNICAL SERVICES,H-W,SCIENCE,-117.23516000000001,32.722706
37958,37958,2018001457,WASHINGTON WEST HAIR STUDIO,PARTNR,barber shops,-117.15932,32.749996
37959,37959,2015040354,WASHMAN,LLC,carwashes,-117.20403,32.790524
37960,37960,1999000590,WASSERMAN KORNHEISER LLP,CORP,LEGAL,-117.15099,32.830875
37961,37961,2019008860,WASSON DELIVERS,LLC,local messengers & local delivery,-117.048676,32.67263
37962,37962,2011009677,WAT PO THAI SPA,LLC,"hair, nail & skin care services",-117.16075,32.714653000000006
37963,37963,2012025047,WATCH STATION INTERNATIONAL,CORP,RETAILERS,-117.04316000000001,32.545429999999996
37964,37964,2005012569,WATCHGUARD SECURITY SYSTEMS,SOLE,REPAIR SERVICES,-117.13645,32.967075
37965,37965,2018022784,WATCHING HARD,SOLE,all other personal services,-117.21673999999999,32.73431
37966,37966,1999006644,WATER & SPORTS PHYSICAL THERAPY INC,CORP,HEALTH SERVICES,-117.13996000000002,32.760838
37967,37967,2015018510,WATER GRILL SAN DIEGO,LLC,FOOD SERVICES,-117.15902,32.709377
37968,37968,2006000499,WATER HEATER MAN INC,SOLE,CONSTRUCTION,-117.85876,33.827335
37969,37969,2019008699,WATER OF HEAVEN,SOLE,RETAILERS,-117.10213999999999,32.729748
37970,37970,2014027209,WATER PURIFICATION SYSTEMS LLC,LLC,RETAILERS,-117.17715,32.811058
37971,37971,2005015365,WATER SAFETY SPECIALIST,PARTNR,other personal care services,-117.20473999999999,32.779617
37972,37972,2014027989,WATER SYSTEMS CONSULTING INC,CORP,engineering services,-117.11539499999999,32.90343
37973,37973,2015041514,WATER WISE CONCEPTS,SOLE,CONSTRUCTION,-117.20383500000001,32.779385
37974,37974,2006016330,WATER WORKS INC,CORP,AUTOMOTIVE,-117.13463,32.833744
37975,37975,2003000965,WATER/WASTEWATER DESIGN ASSOCIATES,SOLE,engineering services,-117.12268999999999,32.72767
37976,37976,1974014468,WATERFRONT,SCORP,FOOD SERVICES,-117.17005,32.725590000000004
37977,37977,2017005964,WATERHAVEN,SOLE,PROPERTY SERVICES,-117.14903999999999,32.744328
37979,37979,2018002981,WATERLESS CAR CARE & ACCESSORIES BY MR FREDS,SOLE,mobile detailing,-117.13503999999999,32.699141999999995
37980,37980,2005000461,WATERMILL EXPRESS LLC ,LLC,vending machine operators,-117.12456999999999,32.837685
37981,37981,2017017344,WATERS ATELIER,SOLE,RETAILERS,-117.14005,32.744372999999996
37982,37982,1990010282,WATERS CATERING INC,CORP,SCIENCE,-117.19998999999999,32.76878
37983,37983,2004006255,WATERSEDGE LANDSCAPE,SCORP,landscaping services,-117.11672,32.819759999999995
37984,37984,2001003351,WATERVIEW REAL ESTATE,SOLE,PROPERTY SERVICES,-117.20635,32.793803999999994
37985,37985,1981009162,WATERWISE,SOLE,SCIENCE,-117.23406000000001,32.790188
37986,37986,2009023423,WATHEN GENERAL CONTRACTING & PAINTING,SOLE,"building, developing & general contracting",-117.14343999999998,32.798195
37987,37987,1996012867,WATHEY RESEARCH,SOLE,COMPUTERS,-117.198586,32.82643
37988,37988,2011034677,WATKINS ENVIRONMENTAL INC,SCORP,CONSTRUCTION,-117.14731599999999,32.807983
37989,37989,2008009130,"WATKINS LANDMARK CONSTRUCTION, INC",SCORP,CONSTRUCTION,-117.32542,33.126827
37990,37990,2012023108,WATLAND BILLING CONSULTANTS CALIFORNIA INC,SCORP,administrative & support services,-117.14371000000001,32.810417
37991,37991,2015051089,WATRY DESIGN INC,SCORP,architectural services,-121.9248,37.37191
37992,37992,2016007631,WATSON BIO LAB USA,CORP,WHOLESALE,-117.20268,32.90155
37993,37993,2016024783,WATSON COMPANIES INC,CORP,CONSTRUCTION,-121.39338000000001,38.641434000000004
37994,37994,2005013657,WATSON LAMINATES,LLC,MANUFACTURING,-117.12078999999999,32.689254999999996
37995,37995,1979053393,WATSON REALTY INC,CORP,PROPERTY SERVICES,-117.07721000000001,33.01972
37996,37996,2017009380,WATT ELECTRIC & CONSTRUCTION,CORP,CONSTRUCTION,-117.34143999999999,33.167953000000004
37997,37997,2009002051,WATTS LAW OFFICES,SOLE,LEGAL,-117.2354,32.91741
37998,37998,2016011269,WAVCOMM INC,CORP,"building, developing & general contracting",-117.63298999999999,34.048027000000005
37999,37999,1991003003,WAVE CONTINENTAL EQUIPMENT,SOLE,WHOLESALE,-117.1458,32.71073
38000,38000,1990008488,WAVE CREST PROPERTIES INC,CORP,CONSTRUCTION,-117.29418999999999,33.041534000000006
38001,38001,2013040892,WAVE LOCH LLC,LLC,MANUFACTURING,-117.19353000000001,32.883392
38002,38002,2017000571,WAVE ORIGINAL,SOLE,CLOTHING,-117.19509,32.752888
38003,38003,1997002340,WAVELINES,CORP,CLOTHING,-117.08106000000001,32.97913
38004,38004,2004016797,WAVES FOREVER,SOLE,electronic shopping & mail-order houses,-117.23696000000001,32.80065
38005,38005,2011002611,WAX AND GLOW,SOLE,"hair, nail & skin care services",-117.17231000000001,32.750134
38006,38006,1988001109,WAX PROPERTIES LTD,PARTNR,PROPERTY SERVICES,-117.12731000000001,32.839176
38007,38007,1985000907,WAX-ON WAX-OFF,PARTNR,SCIENCE,-116.89273,33.038044
38008,38008,2007014086,WAXIE CENTER ASSOCIATES LLC,LLC,PROPERTY SERVICES,-117.12664,32.83998
38009,38009,2016016607,WAXIE LAS VEGAS LLC,LLC,PROPERTY SERVICES,-117.12664,32.83998
38010,38010,1974000193,WAXIE SANITARY SUPPLY,CORP,RETAILERS,-117.12664,32.83998
38011,38011,2018011103,WAXING BY RACHAEL,SOLE,PROPERTY SERVICES,-117.13628999999999,32.762875
38012,38012,1994006546,WAYNE A ZUCKER CPA,SOLE,FINANCE SERVICES,-117.11246000000001,32.898716
38013,38013,2016008618,WAYNE GEORGE CONSULTING,SOLE,"building, developing & general contracting",-116.919525,32.850876
38014,38014,2009032676,WAYNE HATCH TAX,SOLE,tax preparation services,-117.167076,32.825485
38015,38015,1993000035,WAYNE MICHAELS,SOLE,beauty salons,-117.203476,32.789394
38016,38016,1997007826,WAYNE MILLER'S MOBILE TIRE,CORP,tire dealers,-116.52776999999999,32.832573
38017,38017,2003006391,WAYNE PERRY INC,CORP,CONSTRUCTION,-117.98861000000001,33.869926
38018,38018,2005010862,WAYNE RAMSEY,SOLE,PROPERTY SERVICES,-117.04426000000001,32.804534999999994
38019,38019,2006016426,WAYNE RICHARD PHOTOGRAPHY,SOLE,direct selling establishments,-117.13843500000002,32.975722999999995
38020,38020,2015051196,WAYNE WAXXY CLEANING SERVICE,SOLE,janitorial services,-117.066124,32.70053
38021,38021,2013052842,WAYPOINT PUBLIC,LLC,FOOD SERVICES,-117.13006999999999,32.74719
38023,38023,2014016383,WCI WINE COOLING INSTITUTE INC,SCORP,REPAIR SERVICES,-117.02820600000001,32.589428000000005
38024,38024,2018017043,WCOT/ BROADSTONE NORTH PARK,CORP,PROPERTY SERVICES,-117.13882,32.754818
38026,38026,2007019858,WDC PATENTS LLC,LLC,consulting services,-117.118546,33.01252
38027,38027,2015020316,WE BUILD IDEAS,SCORP,other specialized design services,-117.165016,32.747440000000005
38028,38028,2015051087,WE BUILD SAN DIEGO,SOLE,CONSTRUCTION,-117.13399,33.12386
38029,38029,1990010711,WE DESIGN 4 YOU INC DBA DESIGN PERSPECTIVES,CORP,SCIENCE,-117.11941000000002,32.89383
38030,38030,2016017743,WE GREEN SOUTHERN CALIFORNIA LLC,LLC,building inspection services,-117.11928,32.809653999999995
38031,38031,2014025666,WE LOVE ACUPUNCTURE,CORP,HEALTH SERVICES,-117.09848000000001,32.785004
38032,38032,2014025550,WE LOVE TOURIST,LLC,tour operators,-117.165596,32.71277
38033,38033,2017019403,WE RUN ERRANDS,SOLE,all other personal services,-117.23227,32.959858000000004
38034,38034,2018027781,WE SAVE BEES,SOLE,agriculture & forestry support activities,-117.1569,32.907340000000005
38035,38035,2014020861,WE VAPE USA,CORP,RETAILERS,-117.22934,32.72446
38036,38036,2016019448,WE'RE INNOVATIVE,SOLE,services to buildings & dwellings,-117.039,32.97188
38037,38037,2007001927,WEALTH ALLIANCE LLC,LLC,FINANCE SERVICES,-117.23988999999999,32.949596
38038,38038,2007009714,WEALTH ANALYTICS PARTNERS LLC,LLC,investment advice,-117.24029499999999,32.949245
38039,38039,2006015765,WEALTH LEGACY GROUP,SOLE,SCIENCE,-117.14412,32.822567
38040,38040,1999001234,WEALTH QUEST PARTNERS INC,CORP,AUTOMOTIVE,-117.112946,32.916740000000004
38041,38041,1991007896,"WEALTHGURUS / CROWN CAPITAL SECURITIES, LP",CORP,FINANCE SERVICES,-117.11386,32.912234999999995
38042,38042,2014039176,WEARABLE SENSING LLC,LLC,COMPUTERS,-117.08241000000001,33.0158
38043,38043,1996008682,WEATHERITE CORPORATION,CORP,CONSTRUCTION,-117.14036599999999,32.896095
38044,38044,2019005005,WEAVEOLOGY,LLC,RETAILERS,-117.146805,32.804165000000005
38045,38045,2017002993,WEB DESIGN BY T,SOLE,COMPUTERS,-117.23267,32.801582
38046,38046,2003023663,WEB DESIGN SOLUTIONS,SOLE,information,-117.15314,32.81194
38047,38047,2004011234,WEB INCEPTIONS INC,CORP,COMPUTERS,-117.22948500000001,32.858337
38048,38048,2018026107,WEBAMELO,SOLE,COMPUTERS,-117.158615,32.79997
38049,38049,2018012002,WEBB INFOTECH SOLUTIONS LLC,LLC,"management, sci & tech consulting services",-117.13781000000002,32.79578
38050,38050,2017008619,WEBB LAW GROUP APC,CORP,LEGAL,-117.216225,32.897137
38051,38051,1985010411,WEBB SUNRISE INC,CORP,advertising agencies,-117.21501,32.752495
38052,38052,2016016631,WEBBEGE INC,SCORP,COMPUTERS,-117.15507,32.77365
38053,38053,2002000332,WEBCASTING LABS,SOLE,EDUCATION,-117.21706999999999,32.853184000000006
38054,38054,2019004348,WEBCO HALE,SOLE,WHOLESALE,-116.97951,32.56066
38056,38056,2007029122,WEBCOR CONSTRUCTION LP DBA WEBCOR BUILDERS,LP,"building, developing & general contracting",-122.24386000000001,37.725456
38057,38057,2012019256,WEBDEZINED / THE BATH OF KHAN,SOLE,COMPUTERS,-117.12136000000001,32.949062
38058,38058,2016014446,WEBER AND ONEILL,SOLE,LEGAL,-117.24803999999999,32.7463
38059,38059,2005009570,WEBER DISTRIBUTION LLC,LLC,TRANSPORTATION,-117.068954,32.575344
38060,38060,2001011683,WEBER MARINE,SOLE,janitorial services,-117.21703000000001,32.829514
38061,38061,1992005587,WEBER TECHNOLOGY APPLICATIONS,SOLE,management consulting services,-117.05311,32.807552
38062,38062,1995012975,WEBPUBLISHING COM,SCORP,advertising & related services,-117.12023,32.806515000000005
38063,38063,2004008303,WEBSATIONAL SITES,H-W,COMPUTERS,-117.18709,32.847794
38064,38064,2003014124,WECKEL INVESTMENT,SOLE,AUTOMOTIVE,-117.13663999999999,32.893265
38065,38065,2004015598,WECKMETHOD,LLC,WHOLESALE,-117.149445,32.70863
38067,38067,2018014761,WEDDINGS BY KRIS,SOLE,all other personal services,-117.16961,32.733185
38068,38068,2019003133,WEDDINGS BY SHEILA FOSTER,SOLE,all other support services,-117.12933000000001,32.98137
38069,38069,2017009539,WEDNESDAY CAKE,SOLE,caterers,-117.07853,32.75913
38070,38070,2008006607,WEE BIT OF HEAVEN,SOLE,MASSAGE,-117.17741399999998,32.825752
38071,38071,1993007132,WEE CARE PRESCHOOL,CORP,EDUCATION,-117.18283999999998,32.80664
38072,38072,2016007781,WEE CARE PRESCHOOL,CORP,EDUCATION,-117.091705,33.019733
38073,38073,2013047930,WEE COMPANIONS SMALL ANIMAL ADOPTION INC,NO/PRF,NON-PROFIT,-117.21401000000002,32.850809999999996
38074,38074,1974006429,WEE DOLL CLINIC,SOLE,REPAIR SERVICES,-117.18477,32.748490000000004
38075,38075,2006004276,WEED ELIMINATOR INC,SCORP,WASTE SERVICES,-117.16739,32.712013
38076,38076,2006004709,WEEDMARK MUSIC STUDIO,H-W,EDUCATION,-117.189186,32.83195
38077,38077,2018017838,WEI JIN K CONRAD,SOLE,"building, developing & general contracting",-118.70111000000001,34.14353
38079,38079,2017003220,WEINA TANG SHOPPING SERVICES,SOLE,all other personal services,-117.16228500000001,32.968340000000005
38080,38080,2007018023,WEINRICK INVESTMENTS LP,LP,PROPERTY SERVICES,-117.162704,32.74992
38081,38081,2005006595,WEINTRAUB LAW GROUP PC,CORP,LEGAL,-117.109955,32.90371
38082,38082,1985009200,WEIS ELECTRIC CO,CORP,CONSTRUCTION,-116.90228,32.839153
38083,38083,2001011463,WEISBECKERCONSULTING SERVICES,SOLE,SCIENCE,-117.24983,32.740932
38084,38084,1990015793,WEISS & COMPANY,CORP,FINANCE SERVICES,-117.18538000000001,32.853527
38085,38085,1997004123,WEISS MARITIME LAW FIRM,CORP,LEGAL,-117.22726000000002,32.720413
38086,38086,1995000943,WEITZEN PHILLIPS & WEINBERG LLP,LP,LEGAL,-117.2391,32.950523
38087,38087,2018001570,WEIZ PLANNING DBA GPM PLUMBING,SCORP,CONSTRUCTION,-116.97646999999999,32.756622
38088,38088,2005014491,WELBY CONSTRUCTION MANAGEMENT,SOLE,CONSTRUCTION,-117.0991,32.788773
38089,38089,1996000217,WELCHS TIRES AUTO CENTER,CORP,tire dealers,-117.11435,32.6848
38090,38090,2008011158,WELCOME CAB,SOLE,TRANSPORTATION,-117.04256000000001,32.777159999999995
38091,38091,1999007732,WELCOME INN MOTEL,CORP,PROPERTY SERVICES,-117.14818600000001,32.752598
38092,38092,2015031147,WELCOMING HOMES INC,SCORP,rooming & boarding houses,-117.13208,32.91511
38093,38093,1974004179,WELDING ENGINEERING CO,CORP,management consulting services,-117.03591000000002,32.796207
38094,38094,1994006873,WELFARE AND REC ASSOCIATION,CORP,civic & social organizations,-116.989006,32.568275
38095,38095,2006004852,WELL DONE ROOTER &  PLUMBING SERVICES INC,CORP,CONSTRUCTION,-116.9947,32.65287
38096,38096,1983015328,WELL HUNG GALLERY THE,PARTNR,SCIENCE,-117.174126,32.751217
38097,38097,1989005032,WELL SAID,CORP,RETAILERS,-117.14885,32.830135
